Time,Total Mechanical Energy,Moving Average
4.7414,-96.6625,-95.3078
4.7415,-96.6655,-95.3081
4.7416,-96.6684,-95.3084
4.7417,-96.6712,-95.3086
4.7418,-96.6741,-95.3089
4.7419,-96.677,-95.3091
4.742,-96.6798,-95.3094
4.7421,-96.6826,-95.3096
4.7422,-96.6854,-95.3099
4.7423,-96.6882,-95.3101
4.7424,-96.6909,-95.3104
4.7425,-96.6937,-95.3106
4.7426,-96.6964,-95.3109
4.7427,-96.6991,-95.3111
4.7428,-96.7018,-95.3114
4.7429,-96.7045,-95.3116
4.743,-96.7072,-95.3119
4.7431,-96.7098,-95.3121
4.7432,-96.7124,-95.3124
4.7433,-96.7151,-95.3127
4.7434,-96.7177,-95.3129
4.7435,-96.7202,-95.3132
4.7436,-96.7228,-95.3134
4.7437,-96.7254,-95.3137
4.7438,-96.7279,-95.3139
4.7439,-96.7304,-95.3142
4.744,-96.7329,-95.3144
4.7441,-96.7354,-95.3147
4.7442,-96.7379,-95.3149
4.7443,-96.7403,-95.3152
4.7444,-96.7427,-95.3154
4.7445,-96.7452,-95.3157
4.7446,-96.7476,-95.3159
4.7447,-96.75,-95.3162
4.7448,-96.7523,-95.3164
4.7449,-96.7547,-95.3167
4.745,-96.757,-95.3169
4.7451,-96.7594,-95.3172
4.7452,-96.7617,-95.3174
4.7453,-96.764,-95.3177
4.7454,-96.7662,-95.3179
4.7455,-96.7685,-95.3182
4.7456,-96.7707,-95.3184
4.7457,-96.773,-95.3187
4.7458,-96.7752,-95.3189
4.7459,-96.7774,-95.3192
4.746,-96.7796,-95.3194
4.7461,-96.7817,-95.3197
4.7462,-96.7839,-95.3199
4.7463,-96.786,-95.3202
4.7464,-96.7881,-95.3204
4.7465,-96.7902,-95.3207
4.7466,-96.7923,-95.3209
4.7467,-96.7944,-95.3211
4.7468,-96.7965,-95.3214
4.7469,-96.7985,-95.3216
4.747,-96.8006,-95.3219
4.7471,-96.8026,-95.3221
4.7472,-96.8046,-95.3224
4.7473,-96.8066,-95.3226
4.7474,-96.8085,-95.3229
4.7475,-96.8105,-95.3231
4.7476,-96.8124,-95.3234
4.7477,-96.8143,-95.3236
4.7478,-96.8163,-95.3238
4.7479,-96.8182,-95.3241
4.748,-96.82,-95.3243
4.7481,-96.8219,-95.3246
4.7482,-96.8238,-95.3248
4.7483,-96.8256,-95.3251
4.7484,-96.8274,-95.3253
4.7485,-96.8292,-95.3255
4.7486,-96.831,-95.3258
4.7487,-96.8328,-95.326
4.7488,-96.8346,-95.3263
4.7489,-96.8363,-95.3265
4.749,-96.8381,-95.3268
4.7491,-96.8398,-95.327
4.7492,-96.8415,-95.3272
4.7493,-96.8432,-95.3275
4.7494,-96.8449,-95.3277
4.7495,-96.8465,-95.328
4.7496,-96.8482,-95.3282
4.7497,-96.8498,-95.3284
4.7498,-96.8515,-95.3287
4.7499,-96.8531,-95.3289
4.75,-96.8547,-95.3291
4.7501,-96.8562,-95.3294
4.7502,-96.8578,-95.3296
4.7503,-96.8594,-95.3299
4.7504,-96.8609,-95.3301
4.7505,-96.8624,-95.3303
4.7506,-96.864,-95.3306
4.7507,-96.8655,-95.3308
4.7508,-96.867,-95.331
4.7509,-96.8684,-95.3313
4.751,-96.8699,-95.3315
4.7511,-96.8714,-95.3317
4.7512,-96.8728,-95.332
4.7513,-96.8742,-95.3322
4.7514,-96.8756,-95.3324
4.7515,-96.877,-95.3327
4.7516,-96.8784,-95.3329
4.7517,-96.8798,-95.3331
4.7518,-96.8811,-95.3334
4.7519,-96.8825,-95.3336
4.752,-96.8838,-95.3338
4.7521,-96.8851,-95.3341
4.7522,-96.8864,-95.3343
4.7523,-96.8877,-95.3345
4.7524,-96.889,-95.3347
4.7525,-96.8903,-95.335
4.7526,-96.8916,-95.3352
4.7527,-96.8928,-95.3354
